data_type,category,reference_unit,emory__total_number_of_stays,jhu__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,jhu__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,jhu__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,jhu__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,jhu__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,jhu__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,jhu__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,jhu__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,jhu__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,jhu__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,jhu__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,jhu__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,jhu__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,jhu__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,jhu__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,jhu__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,jhu__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,phosphate,mg/dl,68808.0,98545.0,78054.0,71868.0,47811.0,42343.0,41458.0,38339.0,,124234.0,611460,420890.0,684779.0,521842.0,564507.0,318733.0,225353.0,384886.0,367665.0,,960804.0,4449459,420890.0,684779.0,521842.0,564507.0,318733.0,225353.0,384886.0,367665.0,,960804.0,4449459,5.6,6.09,4.6,5.64,4.83,5.53,7.49,6.03,,5.96,5.719215,134.42,146.13,110.42,135.36,115.97,132.77,179.81,144.62,,143.04,137.26561,6.12,6.95,6.69,7.85,6.67,5.32,9.28,9.59,,7.73,7.276407,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,3.0,3.130502,5.0,6.0,5.0,6.0,5.0,4.0,7.0,8.0,,5.0,8.0,1.98,2.06,2.22,2.43,2.33,1.84,2.51,2.87,,2.34,2.258974,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.930751,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,3.04,3.22,3.38,3.74,3.57,2.79,3.82,4.46,,3.48,3.450133,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,,2.0,2.258154,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,,3.0,3.0,3.72,4.01,4.09,4.61,4.35,3.41,4.73,5.5,,4.24,4.232107,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.062701,2.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,,3.0,5.0
labs,pco2_arterial,mmhg,25582.0,,52028.0,49862.0,20006.0,19787.0,20535.0,20058.0,,45310.0,253168,201061.0,,554149.0,529847.0,133889.0,169276.0,232762.0,588581.0,,814176.0,3223741,201061.0,,554149.0,529847.0,133889.0,169276.0,232762.0,588581.0,,814176.0,3223741,7.19,,5.45,6.32,6.12,7.2,8.95,7.37,,6.74,6.653776,172.54,,130.86,151.65,146.84,172.88,214.85,176.91,,161.81,159.713506,7.86,,10.65,10.63,6.69,8.55,11.33,29.34,,17.97,12.733081,3.0,,5.0,4.0,2.0,3.0,6.0,12.0,,6.0,5.02225,5.0,,9.0,7.0,4.0,7.0,10.0,24.0,,14.0,24.0,3.18,,4.54,4.6,2.87,3.33,3.77,9.34,,7.09,4.962071,2.0,,3.0,3.0,2.0,2.0,4.0,8.0,,4.0,3.397997,3.0,,6.0,5.0,2.0,3.0,3.0,8.0,,8.0,8.0,4.22,,5.95,6.03,3.79,4.5,5.42,13.59,,9.41,6.688483,2.0,,4.0,3.0,2.0,2.0,5.0,10.0,,4.0,3.843073,4.0,,6.0,6.0,3.0,5.0,4.0,14.0,,10.0,14.0,4.89,,6.85,6.96,4.37,5.26,6.48,16.49,,10.93,7.817318,2.0,,5.0,3.0,2.0,2.0,5.0,10.0,,5.0,4.227552,4.0,,7.0,7.0,4.0,6.0,6.0,18.0,,12.0,18.0
labs,po2_arterial,mmhg,25609.0,,52031.0,50636.0,19944.0,19783.0,20535.0,20155.0,,70580.0,279273,203170.0,,554047.0,535989.0,133532.0,168591.0,232683.0,589247.0,,1719565.0,4136824,203170.0,,554047.0,535989.0,133532.0,168591.0,232683.0,589247.0,,1719565.0,4136824,7.19,,5.45,6.34,6.13,7.2,8.95,7.37,,7.19,6.779119,172.53,,130.87,152.06,147.04,172.9,214.82,176.77,,172.56,162.685928,7.93,,10.65,10.59,6.7,8.52,11.33,29.24,,24.36,14.813259,3.0,,5.0,4.0,2.0,3.0,6.0,12.0,,8.0,5.616272,6.0,,9.0,7.0,4.0,7.0,10.0,24.0,,18.0,24.0,3.22,,4.54,4.57,2.87,3.32,3.76,9.32,,8.82,5.588005,2.0,,3.0,3.0,2.0,2.0,4.0,8.0,,5.0,3.705883,3.0,,6.0,5.0,2.0,3.0,3.0,8.0,,10.0,10.0,4.27,,5.94,6.0,3.79,4.5,5.42,13.56,,11.95,7.572785,2.0,,4.0,3.0,2.0,2.0,5.0,10.0,,6.0,4.362788,4.0,,6.0,6.0,3.0,5.0,4.0,14.0,,13.0,14.0,4.94,,6.85,6.92,4.37,5.24,6.48,16.45,,14.06,8.88418,2.0,,5.0,3.0,2.0,2.0,5.0,10.0,,7.0,4.801825,4.0,,7.0,7.0,4.0,5.0,6.0,18.0,,15.0,18.0
labs,bun,mg/dl,78157.0,122323.0,81013.0,121171.0,53579.0,54691.0,12646.0,40111.0,142301.0,163720.0,869712,575465.0,1041819.0,564469.0,927641.0,401535.0,388206.0,66990.0,424083.0,903147.0,1320468.0,6613823,575465.0,1041819.0,564469.0,927641.0,401535.0,388206.0,66990.0,424083.0,903147.0,1320468.0,6613823,5.33,5.4,4.5,4.66,4.61,5.06,10.53,5.87,4.42,5.26,5.046295,127.97,129.7,107.9,111.89,110.68,121.35,252.66,140.97,106.02,126.27,121.12321,7.36,8.52,6.97,7.66,7.49,7.1,5.3,10.57,6.35,8.07,7.60677,4.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,3.432702,6.0,7.0,5.0,5.0,6.0,6.0,4.0,9.0,5.0,5.0,9.0,2.5,2.96,2.45,2.68,2.9,2.59,1.27,3.27,2.24,2.67,2.622509,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.98546,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.8,4.43,3.64,4.03,4.24,3.9,1.91,5.02,3.31,3.95,3.915992,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,2.85342,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.61,5.36,4.36,4.88,5.07,4.71,2.36,6.15,4.0,4.76,4.731181,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.172227,3.0,4.0,4.0,3.0,4.0,4.0,2.0,6.0,3.0,3.0,6.0
labs,troponin_i,ng/l,25507.0,,,37087.0,15042.0,17157.0,4.0,,36933.0,6630.0,138360,58220.0,,,94229.0,37768.0,36301.0,7.0,,103818.0,13961.0,344304,58220.0,,,94229.0,37768.0,36301.0,7.0,,103818.0,13961.0,344304,5.01,,,4.52,4.2,4.39,36.85,,3.94,3.42,4.352826,120.3,,,108.45,100.87,105.31,884.29,,94.51,82.09,104.459375,2.28,,,2.54,2.51,2.12,1.75,,2.81,2.11,2.48817,1.0,,,2.0,2.0,1.0,1.0,,2.0,2.0,1.691616,2.0,,,2.0,2.0,1.0,0.75,,2.0,2.0,2.0,1.64,,,1.9,1.94,1.62,0.0,,2.04,1.71,1.849908,1.0,,,2.0,2.0,1.0,0.0,,2.0,1.0,1.643669,1.0,,,2.0,2.0,1.0,0.0,,2.0,1.0,2.0,1.97,,,2.18,2.23,1.81,0.0,,2.38,1.95,2.143143,1.0,,,2.0,2.0,1.0,0.0,,2.0,2.0,1.691587,1.0,,,2.0,2.0,1.0,0.0,,2.0,2.0,2.0,2.08,,,2.28,2.33,1.89,0.25,,2.54,2.02,2.25709,1.0,,,2.0,2.0,1.0,0.0,,2.0,2.0,1.691587,2.0,,,2.0,2.0,1.0,0.25,,2.0,2.0,2.0
labs,inr,(no units),38081.0,74002.0,71738.0,65643.0,31765.0,31587.0,35103.0,27710.0,,118869.0,494498,145847.0,289421.0,352921.0,294003.0,95156.0,109239.0,205787.0,168310.0,,727382.0,2388066,145847.0,289421.0,352921.0,294003.0,95156.0,109239.0,205787.0,168310.0,,727382.0,2388066,6.36,6.22,4.75,5.55,4.66,5.57,7.94,6.56,,5.98,5.870313,152.57,149.19,113.9,133.25,111.9,133.67,190.54,157.32,,143.45,140.839039,3.83,3.91,4.92,4.48,3.0,3.46,5.86,6.07,,6.12,4.829539,1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,,2.0,2.066973,2.0,2.0,4.0,3.0,2.0,2.0,5.0,5.0,,4.0,5.0,1.65,1.79,2.05,2.0,1.68,1.58,2.07,2.12,,2.12,1.942029,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.512479,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,2.19,2.34,2.84,2.67,2.07,2.08,2.88,3.02,,2.99,2.643526,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,2.0,1.645226,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,,2.0,3.0,2.54,2.68,3.3,3.08,2.3,2.4,3.41,3.62,,3.56,3.085999,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,,2.0,1.716213,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,,3.0,3.0
labs,neutrophils_absolute,10^3/µl,13247.0,,20114.0,70634.0,18856.0,35082.0,,,,,157933,58809.0,,37674.0,288820.0,65504.0,265688.0,,,,,716495,58809.0,,37674.0,288820.0,65504.0,265688.0,,,,,716495,7.74,,5.6,5.26,5.3,5.33,,,,,5.531642,185.76,,134.45,126.26,127.24,127.92,,,,,132.779506,4.44,,1.87,4.09,3.47,7.57,,,,,4.535619,2.0,,1.0,2.0,2.0,4.0,,,,,2.316907,3.0,,1.0,3.0,2.0,6.0,,,,,6.0,1.38,,1.04,1.37,1.45,2.83,,,,,1.662675,1.0,,1.0,1.0,1.0,2.0,,,,,1.222132,2.0,,0.0,1.0,1.0,2.0,,,,,2.0,2.07,,1.23,2.08,2.0,4.09,,,,,2.407841,2.0,,1.0,2.0,1.0,2.0,,,,,1.75325,1.0,,0.0,1.0,1.0,3.0,,,,,3.0,2.53,,1.36,2.54,2.33,4.9,,,,,2.888039,2.0,,1.0,2.0,1.0,4.0,,,,,2.197514,2.0,,0.0,2.0,2.0,4.0,,,,,4.0
labs,alt,u/l,56230.0,95866.0,44216.0,75781.0,27217.0,40507.0,26625.0,24333.0,80974.0,86265.0,558014,267270.0,633882.0,162204.0,345125.0,85120.0,203560.0,93488.0,129297.0,340770.0,449632.0,2710348,267270.0,633882.0,162204.0,345125.0,85120.0,203560.0,93488.0,129297.0,340770.0,449632.0,2710348,6.0,5.95,5.67,5.52,5.11,5.43,8.6,6.98,5.58,6.79,6.043261,144.09,142.85,136.1,132.45,122.61,130.31,206.42,167.62,133.93,162.85,145.040996,4.75,6.61,3.67,4.55,3.13,5.03,3.51,5.31,4.21,5.21,4.856125,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.123024,4.0,6.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,6.0,1.69,2.29,1.43,1.7,1.57,1.9,1.39,1.82,1.6,1.84,1.78471,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.171799,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.46,3.38,2.02,2.42,2.03,2.74,1.8,2.62,2.28,2.57,2.543481,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.679162,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.97,4.09,2.37,2.89,2.31,3.28,2.09,3.16,2.73,3.07,3.041249,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.07531,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0
labs,alkaline_phosphatase,u/l,56535.0,95965.0,43646.0,75772.0,27222.0,40489.0,26138.0,24284.0,80746.0,86294.0,557091,270781.0,637085.0,159209.0,344985.0,85144.0,203372.0,91339.0,128989.0,337544.0,449853.0,2708301,270781.0,637085.0,159209.0,344985.0,85144.0,203372.0,91339.0,128989.0,337544.0,449853.0,2708301,6.01,5.95,5.69,5.52,5.1,5.43,8.66,6.99,5.58,6.78,6.045328,144.31,142.75,136.52,132.43,122.49,130.29,207.74,167.87,133.93,162.83,145.097245,4.79,6.64,3.65,4.55,3.13,5.02,3.49,5.31,4.18,5.21,4.860642,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.076478,4.0,6.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,6.0,1.69,2.3,1.42,1.7,1.57,1.9,1.33,1.81,1.6,1.84,1.783215,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.172261,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.48,3.4,2.01,2.42,2.03,2.74,1.76,2.62,2.28,2.57,2.547678,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.680928,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.99,4.11,2.36,2.89,2.31,3.28,2.05,3.16,2.71,3.07,3.042937,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.076478,3.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0
labs,chloride,mmol/l,78220.0,110988.0,81171.0,121224.0,53620.0,54691.0,41964.0,40195.0,142554.0,163943.0,888570,623083.0,976801.0,628807.0,930505.0,434647.0,388208.0,430348.0,458345.0,914588.0,2569160.0,8354492,623083.0,976801.0,628807.0,930505.0,434647.0,388208.0,430348.0,458345.0,914588.0,2569160.0,8354492,5.33,5.5,4.49,4.66,4.61,5.06,7.47,5.87,4.41,5.26,5.088009,127.9,132.12,107.8,111.85,110.64,121.35,179.19,140.81,105.88,126.17,122.111002,7.97,8.8,7.75,7.68,8.11,7.1,10.26,11.4,6.42,15.67,9.404217,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.748379,6.0,7.0,6.0,5.0,6.0,6.0,8.0,10.0,5.0,10.0,10.0,2.7,3.07,2.88,2.7,3.19,2.59,2.64,3.69,2.29,5.21,3.22473,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.045236,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,4.08,4.58,4.16,4.05,4.62,3.9,4.11,5.55,3.37,7.51,4.754025,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.884805,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,6.0,6.0,4.95,5.53,4.93,4.91,5.51,4.71,5.14,6.75,4.06,9.02,5.73272,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.5988,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,7.0,7.0
labs,potassium,mmol/l,78391.0,111175.0,81260.0,121489.0,52973.0,54705.0,41941.0,40151.0,144676.0,164362.0,891123,783120.0,1411355.0,782539.0,1005035.0,444927.0,392774.0,428981.0,462914.0,1155147.0,3018933.0,9885725,783120.0,1411355.0,782539.0,1005035.0,444927.0,392774.0,428981.0,462914.0,1155147.0,3018933.0,9885725,5.32,5.5,4.49,4.65,4.64,5.06,7.47,5.87,4.37,5.25,5.077869,127.71,132.02,107.72,111.71,111.38,121.33,179.28,140.9,104.98,125.97,121.891386,9.99,12.69,9.63,8.27,8.4,7.18,10.23,11.53,7.98,18.37,11.0925,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.283094,8.0,9.0,8.0,6.0,7.0,6.0,8.0,10.0,6.0,12.0,12.0,3.43,4.5,3.72,3.03,3.28,2.64,2.63,3.7,2.82,6.36,3.893887,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.354259,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,6.0,6.0,5.13,6.65,5.24,4.46,4.77,3.96,4.09,5.59,4.18,9.01,5.67828,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.445447,4.0,6.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,8.0,8.0,6.2,8.02,6.16,5.36,5.69,4.77,5.12,6.8,5.06,10.74,6.819286,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.055574,5.0,6.0,6.0,4.0,5.0,4.0,4.0,7.0,4.0,10.0,10.0
labs,ph_venous,(no units),8518.0,,27876.0,23857.0,11579.0,9315.0,16062.0,15903.0,,72746.0,185856,47542.0,,87237.0,94732.0,41689.0,35506.0,65971.0,125528.0,,667585.0,1165790,47542.0,,87237.0,94732.0,41689.0,35506.0,65971.0,125528.0,,667585.0,1165790,8.76,,5.65,6.42,6.18,6.21,10.52,7.33,,6.82,6.975036,210.22,,135.65,153.98,148.2,149.09,252.44,175.9,,163.57,167.341423,5.58,,3.13,3.97,3.6,3.81,4.11,7.89,,9.18,6.273496,2.0,,2.0,1.0,1.0,1.0,2.0,3.0,,4.0,2.627604,3.0,,2.0,2.0,2.0,2.0,3.0,6.0,,7.0,7.0,1.9,,1.51,1.77,1.52,1.45,1.52,2.97,,3.64,2.51836,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.476977,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,4.0,4.0,2.71,,2.02,2.25,1.95,1.92,2.12,4.22,,4.95,3.415495,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.868387,2.0,,1.0,1.0,1.0,1.0,2.0,4.0,,4.0,4.0,3.26,,2.28,2.54,2.24,2.16,2.48,5.05,,5.78,3.974022,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,,3.0,2.040375,2.0,,2.0,2.0,1.0,1.0,2.0,5.0,,5.0,5.0
labs,lymphocytes_absolute,10^3/µl,13159.0,,20296.0,70611.0,18855.0,34637.0,,,,,157558,38740.0,,38001.0,286521.0,65281.0,142230.0,,,,,570773,38740.0,,38001.0,286521.0,65281.0,142230.0,,,,,570773,7.74,,5.63,5.26,5.3,5.33,,,,,5.534963,185.8,,135.21,126.26,127.24,128.01,,,,,132.887583,2.94,,1.87,4.06,3.46,4.11,,,,,3.623542,1.0,,1.0,2.0,2.0,2.0,,,,,1.787665,2.0,,1.0,3.0,2.0,4.0,,,,,4.0,0.92,,1.04,1.36,1.44,1.54,,,,,1.331175,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.0,1.0,1.0,1.0,,,,,1.0,1.38,,1.23,2.07,1.99,2.22,,,,,1.927569,1.0,,1.0,2.0,1.0,2.0,,,,,1.667995,1.0,,0.0,1.0,1.0,2.0,,,,,2.0,1.68,,1.36,2.52,2.32,2.67,,,,,2.309459,1.0,,1.0,2.0,1.0,2.0,,,,,1.667995,1.0,,0.0,2.0,2.0,2.0,,,,,2.0
labs,pco2_venous,mmhg,8027.0,22918.0,21582.0,21350.0,11579.0,8859.0,16387.0,15900.0,,72445.0,199047,45624.0,191639.0,71032.0,90723.0,41673.0,33404.0,70354.0,191728.0,,666265.0,1402442,45624.0,191639.0,71032.0,90723.0,41673.0,33404.0,70354.0,191728.0,,666265.0,1402442,8.89,7.08,5.89,6.61,6.17,6.36,10.48,7.33,,6.84,7.101103,213.32,169.94,141.42,158.62,148.18,152.6,251.51,175.91,,164.04,170.390254,5.68,8.36,3.29,4.25,3.6,3.77,4.29,12.06,,9.2,7.046382,2.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,,4.0,2.952639,3.0,7.0,3.0,3.0,2.0,1.5,4.0,10.0,,7.0,10.0,1.84,3.61,1.69,1.87,1.52,1.33,1.55,4.51,,3.64,2.833969,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,2.0,1.71874,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,,4.0,4.0,2.67,4.96,2.17,2.37,1.95,1.76,2.18,6.43,,4.96,3.858368,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,,3.0,2.197838,2.0,5.0,2.0,2.0,1.0,1.0,2.0,6.0,,4.0,6.0,3.25,5.8,2.42,2.69,2.24,2.0,2.55,7.72,,5.79,4.503049,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,,3.0,2.280165,2.0,6.0,2.0,2.0,1.0,1.0,2.0,8.0,,5.0,8.0
labs,eosinophils_percent,%,13693.0,86300.0,37423.0,69844.0,19901.0,34746.0,41747.0,14378.0,61990.0,99243.0,479265,40219.0,469130.0,70125.0,284767.0,69686.0,143788.0,322569.0,46324.0,204159.0,488576.0,2139343,40219.0,469130.0,70125.0,284767.0,69686.0,143788.0,322569.0,46324.0,204159.0,488576.0,2139343,7.8,5.93,5.44,5.32,5.53,5.34,7.4,7.06,5.43,5.99,5.906585,187.25,142.3,130.48,127.57,132.62,128.04,177.57,169.34,130.36,143.88,141.74515,2.94,5.44,1.87,4.08,3.5,4.14,7.73,3.22,3.29,4.92,4.463919,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.908214,2.0,4.0,1.0,3.0,3.0,4.0,7.0,2.0,2.0,4.0,7.0,0.92,1.75,1.03,1.35,1.45,1.55,2.48,1.17,1.15,1.56,1.514053,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.087106,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.38,2.66,1.24,2.05,2.0,2.24,3.7,1.65,1.69,2.37,2.240574,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.779583,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.68,3.25,1.37,2.51,2.34,2.68,4.51,1.96,2.04,2.89,2.711395,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.779583,1.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0
labs,eosinophils_absolute,10^3/µl,13250.0,,20144.0,69800.0,18851.0,28974.0,,,,,151019,39207.0,,37702.0,284294.0,65245.0,118290.0,,,,,544738,39207.0,,37702.0,284294.0,65245.0,118290.0,,,,,544738,7.74,,5.61,5.31,5.3,5.38,,,,,5.5754,185.73,,134.59,127.48,127.21,129.12,,,,,133.820023,2.96,,1.87,4.07,3.46,4.08,,,,,3.604935,1.0,,1.0,2.0,2.0,2.0,,,,,1.778876,2.0,,1.0,3.0,2.0,3.0,,,,,3.0,0.92,,1.04,1.35,1.44,1.53,,,,,1.316691,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.0,1.0,1.0,1.0,,,,,1.0,1.39,,1.23,2.05,1.98,2.2,,,,,1.902757,1.0,,1.0,2.0,1.0,2.0,,,,,1.65405,1.0,,0.0,1.0,1.0,2.0,,,,,2.0,1.69,,1.35,2.5,2.32,2.63,,,,,2.27801,1.0,,1.0,2.0,1.0,2.0,,,,,1.65405,1.0,,0.0,2.0,2.0,2.0,,,,,2.0
