value,emory_probability,jhu_probability,mimic_probability,nu_probability,rush_probability,sunnybrook_probability,ucmc_probability,umn_probability,upenn_probability
79.099,0.49841724179524877,,,,,,,,
79.699,,0.49117318548692784,,,,,,,
80.599,,,,,0.46918038972589815,,,,
80.799,,,,,,,,,0.4805944182007588
80.999,,,,0.4778218525378907,,,,,
81.37,,,,,,,0.45795101533631993,,
81.699,,,,,,,,0.45996875964909095,
83.5,,,0.4340539286891349,,,,,,
85.1,,,,,,0.721627408993576,,,
88.199,0.6459805113727126,,,,,,,,
88.399,,0.6366425253837251,,,,,,,
89.176,,,,,0.6122281217152252,,,,
89.399,,,,,,,,,0.627733788280707
89.49,,,,,,,0.6006670808672051,,
89.499,,,,0.6231520637472477,,,,,
89.999,,,,,,,,0.6031771618504459,
91.2,,,0.572126671793432,,,,,,
99.999,0.7932960165350147,0.7826753865048038,,0.766994023695523,0.7557744656766299,,,0.745495577310787,
100,,,0.7087142804828924,,,0.8721043410550905,0.74321964618554,,0.7735383869517657
104,,,,,,0.8981896048277205,,,
104.371,,,,,,,,,0.8188224247733573
104.699,0.8347737356679696,,,0.8137006488891996,,,,0.7968855004813193,
104.7,,,0.7674849146963205,,,,,,
104.799,,0.8263899769032108,,,0.8051640029108158,,,,
104.9,,,,,,,0.7949772734704555,,
109.34,,,,,,0.9233015378625657,,,
109.799,,,,,,,,,0.8644946202575342
110.2,,,0.8254824652417514,,,,,,
110.399,0.8759710898048203,,,,,,,,
110.404,,,,,,,,0.847280999691229,
110.495,,,,0.8602063164761938,,,,,
110.899,,0.8699352582342328,,,0.8540414521736787,,,,
111,,,,,,,0.8481083025407933,,
115,,,,,,0.9499708000778665,,,
117.099,,,,,,,,,0.9094595403170005
118,,,0.8843304078219791,,,,,,
118.099,,,,,,,,0.8983666927002925,
118.299,,,,0.9068663428045527,,,,,
118.999,0.917305366381629,,,,,,,,
119.2,,,,,,,0.8974592066969687,,
119.499,,0.9132910144898237,,,0.9023259574697464,,,,
124.98,,,,,,0.974304068522484,,,
129,,,,,,0.9799493868016352,,,
130.3,,,0.9415792878678759,,,,,,
130.634,,,,,,,,,0.9547205648384389
131.398,,,,,,,,0.9491186406814756,
131.599,,,,0.9534506459767704,,,,,
132.5,,,,,,,0.9484451129786469,,
133.36,,,,,,0.9846213743430018,,,
134.298,,0.95649515068507,,,0.9511360267363825,,,,
134.6,,,0.9534074679882328,,,,,,
135.17,0.9586657234231915,,,,,,,,
135.299,,,,,,,,,0.9638261605990822
135.669,,,,,,,,0.9593035399676698,
135.898,,,,0.962767506611214,,,,,
136.2,,,,,,,0.9590857068114188,,
139.598,,0.9652992221890905,,,0.9610004581839744,,,,
139.7,,,0.9650077918696012,,,,,,
139.998,0.9670082120863394,,,,,,,,
141,,,,,,0.9898773603270391,0.9691442398875119,,
141.063,,,,0.9720698051002458,,,,,
141.158,,,,,,,,,0.9728381689391022
141.171,,,,,,,,0.9694725466334889,
146.299,,,,,0.9707840336360941,,,,
146.498,0.9752202984257179,,,,,,,,
146.598,,0.9739162956186856,,,,,,,
147.2,,,0.9766528732264851,,,,,,
148.798,,,,,,,,0.9796529051710046,
148.898,,,,0.9813866657346894,,,,,
149.898,,,,,,,,,0.9819345593796842
150,,,,,,,0.9801968542559105,,
155.298,0.9834682454041331,,,,,,,,
155.398,,,,,0.9804732770934965,,,,
156.698,,0.9826369760895165,,,,,,,
157.48,,,,,,0.9947440140159626,,,
162.66,,,,,,,0.9896929466008306,,
162.998,,,,0.9907443003762858,,,,,
163.4,,,0.9883182988904214,,,,,,
164.298,,,,,,,,0.9898287229598416,
165.373,,,,,,,,,0.9909434992796837
171.798,,,,,0.990243376546371,,,,
173.998,0.991781393544433,,,,,,,,
174.798,,0.9913045895392266,,,,,,,
232,,,,,,1.0,,,
350.796,,,,,1.0,,,,
393.396,,,,1.0,,,,,
416.095,,,,,,,,1.0,
544.764,,,,,,,,,1.0
561.294,,1.0,,,,,,,
647.993,1.0,,,,,,,,
669.89,,,,,,,1.0,,
1027,,,1.0,,,,,,
