data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,calcium_ionized,mg/dl,11797.0,38311.0,31448.0,16718.0,6944.0,1539.0,5081.0,38261.0,2.0,150101,79148.0,299880.0,297569.0,67936.0,38341.0,34425.0,18772.0,268630.0,3.0,1104704,79148.0,299880.0,297569.0,67936.0,38341.0,34425.0,18772.0,268630.0,3.0,1104704,9.05,5.94,6.26,5.75,7.32,15.42,7.26,6.49,5.67,6.576225,217.24,142.58,150.17,137.89,175.67,370.04,174.19,155.74,136.03,157.803062,6.71,7.83,9.46,4.06,5.52,22.37,3.69,7.02,1.5,7.359102,2.0,4.0,3.0,2.0,1.0,9.0,1.0,2.0,1.5,2.711634,3.0,6.0,6.0,2.0,2.0,23.0,2.0,5.0,0.5,23.0,1.75,3.21,3.95,2.0,1.68,1.9,1.53,2.52,1.0,2.798531,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.719649,2.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.63,4.3,5.23,2.52,2.32,3.73,2.04,3.61,1.5,3.815476,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.5,2.096522,1.0,5.0,5.0,2.0,1.0,6.0,1.0,3.0,0.5,6.0,3.29,4.98,6.07,2.84,2.72,5.45,2.34,4.35,1.5,4.487462,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.5,2.316287,2.0,6.0,6.0,2.0,1.0,9.0,1.0,3.0,0.5,9.0
labs,esr,mm/hour,2689.0,,6382.0,1325.0,2479.0,,1929.0,,,14804,3157.0,,8546.0,1555.0,2977.0,,3743.0,,,19978,3157.0,,8546.0,1555.0,2977.0,,3743.0,,,19978,6.84,,4.67,4.95,5.45,,7.52,,,5.591197,164.22,,112.08,118.72,130.7,,180.57,,,134.187447,1.17,,1.34,1.17,1.2,,1.94,,,1.348644,1.0,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.7,,0.79,0.72,0.77,,0.75,,,0.758826,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,0.87,,0.97,0.9,0.91,,1.03,,,0.943342,1.0,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.95,,1.06,0.98,0.98,,1.21,,,1.039008,1.0,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
labs,sodium,mmol/l,78294.0,81205.0,121485.0,53665.0,54724.0,41964.0,40203.0,142919.0,164421.0,778880,748000.0,670827.0,1018644.0,465493.0,402535.0,430353.0,458995.0,1012746.0,3037230.0,8244823,748000.0,670827.0,1018644.0,465493.0,402535.0,430353.0,458995.0,1012746.0,3037230.0,8244823,5.33,4.49,4.65,4.61,5.05,7.47,5.87,4.41,5.25,5.024548,127.83,107.76,111.7,110.57,121.31,179.19,140.78,105.75,125.94,120.559428,9.55,8.26,8.38,8.67,7.36,10.26,11.42,7.09,18.47,10.584904,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.079223,7.0,7.0,6.0,7.0,6.0,8.0,10.0,6.0,12.0,12.0,3.26,3.09,3.06,3.46,2.67,2.64,3.69,2.55,6.42,3.708993,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.262716,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,7.0,7.0,4.89,4.46,4.52,4.99,4.03,4.11,5.55,3.74,9.08,5.399456,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.079223,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,8.0,8.0,5.93,5.29,5.43,5.94,4.88,5.14,6.76,4.51,10.81,6.482087,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,3.923249,5.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,10.0,10.0
labs,so2_arterial,%,25772.0,27763.0,35811.0,19641.0,19782.0,20533.0,20095.0,19690.0,60356.0,249443,346245.0,200469.0,343434.0,132157.0,168575.0,232608.0,381470.0,152665.0,1376080.0,3333703,346245.0,200469.0,343434.0,132157.0,168575.0,232608.0,381470.0,152665.0,1376080.0,3333703,7.09,6.17,6.21,6.18,7.2,8.95,7.38,5.39,7.37,6.908366,170.16,147.98,148.98,148.41,172.9,214.83,177.1,129.26,176.81,165.772085,13.43,7.22,9.59,6.73,8.52,11.33,18.98,7.75,22.8,13.363683,4.0,3.0,4.0,2.0,3.0,6.0,8.0,2.0,8.0,4.948766,8.0,5.0,6.0,4.0,7.0,10.0,17.0,5.0,17.0,17.0,5.39,2.92,4.22,2.88,3.32,3.76,6.08,3.21,7.97,4.958919,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,3.051639,4.0,3.0,4.0,2.0,3.0,3.0,6.0,3.0,9.0,9.0,7.18,4.01,5.56,3.81,4.49,5.41,8.84,4.3,10.9,6.776722,4.0,2.0,3.0,2.0,2.0,5.0,6.0,2.0,6.0,3.887237,6.0,4.0,6.0,3.0,5.0,4.0,9.0,3.0,12.0,12.0,8.34,4.71,6.41,4.39,5.24,6.48,10.73,5.03,12.87,7.976283,4.0,2.0,3.0,2.0,2.0,5.0,6.0,2.0,7.0,4.1292,6.0,4.0,6.0,4.0,5.0,6.0,10.0,4.0,14.0,14.0
labs,platelet_count,10^3/µl,77298.0,,119305.0,52717.0,54470.0,,,,,303790,530899.0,,754490.0,321739.0,358739.0,,,,,1965867,530899.0,,754490.0,321739.0,358739.0,,,,,1965867,5.37,,4.71,4.65,5.07,,,,,4.932071,128.97,,112.99,111.67,121.71,,,,,118.390487,6.87,,6.32,6.1,6.59,,,,,6.47018,3.0,,3.0,3.0,4.0,,,,,3.179301,5.0,,4.0,5.0,5.0,,,,,5.0,2.29,,2.35,2.63,2.55,,,,,2.419182,2.0,,2.0,2.0,2.0,,,,,2.0,2.0,,2.0,2.0,2.0,,,,,2.0,3.48,,3.46,3.75,3.76,,,,,3.569203,3.0,,2.0,3.0,3.0,,,,,2.607278,2.0,,3.0,2.0,2.0,,,,,3.0,4.23,,4.15,4.39,4.48,,,,,4.271173,3.0,,3.0,3.0,3.0,,,,,3.0,3.0,,2.0,3.0,3.0,,,,,3.0
labs,basophils_absolute,10^3/µl,13243.0,20114.0,68451.0,18851.0,34637.0,,,,,155296,39196.0,37662.0,270981.0,65243.0,142229.0,,,,,555311,39196.0,37662.0,270981.0,65243.0,142229.0,,,,,555311,7.74,5.6,5.29,5.3,5.33,,,,,5.549213,185.8,134.45,126.97,127.22,128.01,,,,,133.217898,2.96,1.87,3.96,3.46,4.11,,,,,3.576789,1.0,1.0,2.0,2.0,2.0,,,,,1.785204,2.0,1.0,3.0,2.0,4.0,,,,,4.0,0.92,1.04,1.33,1.44,1.54,,,,,1.317667,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,1.0,1.39,1.23,2.01,1.98,2.22,,,,,1.8993,1.0,1.0,1.0,1.0,2.0,,,,,1.223039,1.0,0.0,1.0,1.0,2.0,,,,,2.0,1.69,1.36,2.45,2.32,2.67,,,,,2.277301,1.0,1.0,2.0,1.0,2.0,,,,,1.663816,1.0,0.0,2.0,2.0,2.0,,,,,2.0
labs,so2_mixed_venous,%,7144.0,8872.0,,211.0,3200.0,2358.0,6028.0,7298.0,72656.0,107767,112187.0,272941.0,,308.0,31956.0,9651.0,40540.0,46211.0,601308.0,1115102,112187.0,272941.0,,308.0,31956.0,9651.0,40540.0,46211.0,601308.0,1115102,9.56,6.12,,6.62,7.45,9.36,8.93,7.4,6.76,7.134752,229.52,146.96,,158.76,178.79,224.64,214.23,177.61,162.25,171.247782,15.7,30.76,,1.46,9.99,4.09,6.73,6.33,8.28,10.349553,4.0,9.0,,1.0,6.0,2.0,3.0,2.0,3.0,3.55581,12.0,30.0,,0.0,8.0,3.0,7.0,4.0,7.0,30.0,4.67,11.46,,0.67,5.08,2.04,1.95,2.28,3.13,3.823532,2.0,4.0,,1.0,5.0,2.0,1.0,1.0,2.0,2.128119,5.0,21.0,,1.0,3.0,2.0,2.0,2.0,3.0,21.0,7.11,17.11,,0.91,6.92,2.78,3.12,3.37,4.34,5.476757,4.0,6.0,,1.0,5.0,2.0,2.0,1.0,3.0,3.155484,6.0,25.0,,1.0,5.0,3.0,3.0,2.0,4.0,25.0,8.86,20.51,,1.07,8.06,3.15,4.0,4.09,5.1,6.525304,4.0,7.0,,1.0,6.0,2.0,2.0,1.0,3.0,3.267503,8.0,26.0,,0.0,6.0,3.0,5.0,3.0,5.0,26.0
labs,hemoglobin,g/dl,77421.0,80802.0,119802.0,52908.0,54469.0,42562.0,39981.0,137965.0,162285.0,768195,723979.0,590873.0,952322.0,380553.0,358107.0,402935.0,655993.0,899052.0,2833348.0,7797162,723979.0,590873.0,952322.0,380553.0,358107.0,402935.0,655993.0,899052.0,2833348.0,7797162,5.37,4.5,4.7,4.64,5.07,7.38,5.89,4.5,5.3,5.069844,128.9,108.07,112.7,111.42,121.72,177.07,141.4,108.07,127.09,121.665652,9.35,7.31,7.95,7.19,6.57,9.47,16.41,6.52,17.46,10.150317,4.0,4.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,4.035202,7.0,6.0,5.0,6.0,5.0,8.0,14.0,5.0,12.0,14.0,3.22,3.13,3.21,3.18,2.55,2.79,5.5,2.47,6.25,3.758957,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.2633,2.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,6.0,6.0,4.77,4.31,4.55,4.46,3.75,4.19,8.06,3.59,8.76,5.36371,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.927751,3.0,4.0,3.0,3.0,2.0,3.0,8.0,3.0,8.0,8.0,5.76,5.0,5.36,5.19,4.48,5.14,9.72,4.28,10.38,6.369606,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.475935,4.0,4.0,4.0,4.0,3.0,5.0,10.0,4.0,9.0,10.0
labs,magnesium,mg/dl,75120.0,79713.0,102124.0,48408.0,48646.0,41834.0,38414.0,104461.0,150058.0,688778,507542.0,551482.0,724779.0,286106.0,278992.0,399828.0,359728.0,636115.0,1122791.0,4867363,507542.0,551482.0,724779.0,286106.0,278992.0,399828.0,359728.0,636115.0,1122791.0,4867363,5.44,4.54,5.07,4.8,5.35,7.45,6.02,5.2,5.52,5.365104,130.62,109.07,121.73,115.08,128.28,178.72,144.5,124.85,132.37,128.752161,6.76,6.92,7.1,5.91,5.74,9.56,9.36,6.09,7.48,7.067465,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.225571,5.0,5.0,4.0,4.0,4.0,7.0,8.0,5.0,5.0,8.0,2.21,2.3,2.33,2.15,1.95,2.59,2.84,1.94,2.34,2.261217,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.848339,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.38,3.52,3.56,3.21,3.0,3.94,4.41,2.95,3.49,3.434312,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.341302,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,4.13,4.26,4.36,3.88,3.68,4.89,5.43,3.64,4.25,4.200286,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.964846,3.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,5.0
labs,pt,sec,38293.0,71738.0,65643.0,9466.0,27070.0,,27714.0,,11865.0,251789,147014.0,352917.0,293997.0,31079.0,92519.0,,168358.0,,29753.0,1115637,147014.0,352917.0,293997.0,31079.0,92519.0,,168358.0,,29753.0,1115637,6.35,4.75,5.55,5.43,5.58,,6.55,,4.64,5.509637,152.36,113.9,133.25,130.23,134.02,,157.31,,111.34,132.22828,3.84,4.92,4.48,3.28,3.42,,6.07,,2.51,4.43113,1.0,3.0,2.0,1.0,1.0,,3.0,,1.0,2.050669,2.0,4.0,3.0,2.0,2.0,,5.0,,2.0,5.0,1.66,2.05,2.0,1.67,1.56,,2.12,,1.26,1.881164,1.0,2.0,1.0,1.0,1.0,,2.0,,1.0,1.394982,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,2.0,2.19,2.84,2.67,2.1,2.05,,3.02,,1.68,2.549222,1.0,2.0,2.0,1.0,1.0,,2.0,,1.0,1.655688,1.0,2.0,2.0,1.0,1.0,,3.0,,1.0,3.0,2.54,3.3,3.08,2.39,2.37,,3.62,,1.92,2.963057,1.0,2.0,2.0,1.0,1.0,,2.0,,1.0,1.655688,2.0,3.0,2.0,1.0,2.0,,3.0,,1.0,3.0
labs,glucose_serum,mg/dl,79309.0,81146.0,121220.0,53645.0,54798.0,35890.0,40195.0,147135.0,163997.0,777335,2197130.0,745799.0,931191.0,417901.0,414964.0,239972.0,443834.0,2683761.0,2435616.0,10510168,2197130.0,745799.0,931191.0,417901.0,414964.0,239972.0,443834.0,2683761.0,2435616.0,10510168,5.28,4.49,4.66,4.61,5.05,7.77,5.87,4.32,5.26,4.997939,126.71,107.81,111.85,110.58,121.26,186.53,140.79,103.58,126.12,119.909796,27.7,9.19,7.68,7.79,7.57,6.69,11.04,18.24,14.85,13.519565,13.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.957118,23.0,8.0,5.0,6.0,6.0,6.0,10.0,13.0,9.0,23.0,8.49,3.63,2.7,3.11,2.89,1.89,3.5,5.97,5.0,4.537664,6.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.602927,6.0,4.0,2.0,3.0,3.0,1.0,2.0,6.0,4.0,6.0,13.38,5.05,4.06,4.48,4.25,2.79,5.3,9.12,7.16,6.773878,10.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.909007,12.0,5.0,3.0,3.0,3.0,3.0,5.0,8.0,5.0,12.0,16.48,5.92,4.91,5.32,5.1,3.42,6.47,11.09,8.57,8.191365,12.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.56793,16.0,6.0,4.0,4.0,4.0,3.0,6.0,10.0,7.0,16.0
labs,ptt,sec,24604.0,71345.0,43851.0,28437.0,27976.0,29807.0,23922.0,,11071.0,261013,119199.0,388301.0,181336.0,97914.0,121947.0,155337.0,203610.0,,42939.0,1310583,119199.0,388301.0,181336.0,97914.0,121947.0,155337.0,203610.0,,42939.0,1310583,6.54,4.76,5.77,4.68,5.66,8.15,6.84,,4.77,5.763407,156.98,114.17,138.54,112.37,135.83,195.71,164.27,,114.52,138.343315,4.84,5.44,4.14,3.44,4.36,5.21,8.51,,3.88,5.020317,1.0,3.0,1.0,1.0,2.0,2.0,3.0,,2.0,1.993774,1.0,4.0,2.0,2.0,3.0,4.0,8.0,,3.0,8.0,1.7,2.14,1.86,1.8,1.9,1.85,2.39,,1.58,1.95476,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.364989,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.27,3.02,2.45,2.25,2.58,2.54,3.67,,2.29,2.696285,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.479187,1.0,3.0,2.0,1.0,2.0,2.0,4.0,,2.0,4.0,2.7,3.54,2.81,2.51,3.0,3.0,4.57,,2.72,3.166034,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,2.0,1.613253,1.0,3.0,2.0,1.0,2.0,3.0,5.0,,2.0,5.0
labs,ph_arterial,(no units),25646.0,53757.0,49854.0,20005.0,19789.0,20539.0,24011.0,,65492.0,279093,202362.0,594854.0,528724.0,133922.0,168639.0,232838.0,661343.0,,1707733.0,4230415,202362.0,594854.0,528724.0,133922.0,168639.0,232838.0,661343.0,,1707733.0,4230415,7.18,5.41,6.32,6.12,7.2,8.95,7.16,,7.25,6.755856,172.23,129.96,151.66,146.85,172.88,214.85,171.85,,173.92,162.141106,7.89,11.07,10.61,6.69,8.52,11.34,27.54,,26.08,15.159929,3.0,5.0,4.0,2.0,3.0,6.0,10.0,,9.0,5.723139,5.0,9.0,7.0,4.0,7.0,10.0,24.0,,20.0,24.0,3.18,4.67,4.58,2.87,3.32,3.77,8.87,,9.4,5.697309,2.0,3.0,3.0,2.0,2.0,4.0,6.0,,6.0,3.801195,3.0,6.0,5.0,2.0,3.0,3.0,10.0,,10.0,10.0,4.23,6.19,6.01,3.79,4.5,5.42,12.9,,12.76,7.748212,2.0,4.0,3.0,2.0,2.0,5.0,8.0,,7.0,4.474125,4.0,7.0,6.0,3.0,5.0,4.0,14.0,,14.0,14.0,4.9,7.16,6.94,4.37,5.24,6.48,15.65,,15.01,9.099362,2.0,5.0,3.0,2.0,2.0,5.0,9.0,,8.0,4.987431,4.0,8.0,7.0,4.0,5.0,6.0,16.0,,16.0,16.0
labs,ldh,u/l,6446.0,32177.0,14680.0,5610.0,7715.0,2646.0,6410.0,10409.0,16104.0,102197,25640.0,91135.0,73315.0,25563.0,29576.0,6038.0,21537.0,31587.0,79108.0,383499,25640.0,91135.0,73315.0,25563.0,29576.0,6038.0,21537.0,31587.0,79108.0,383499,9.76,6.16,8.72,7.34,7.32,14.47,9.42,8.18,10.79,8.262098,234.16,147.91,209.31,176.09,175.78,347.26,226.11,196.26,258.85,198.293293,3.98,2.83,4.99,4.56,3.83,2.28,3.36,3.03,4.91,3.7504,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.054894,1.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,0.99,1.12,1.49,1.71,1.17,0.51,0.9,1.05,1.25,1.184874,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.974109,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.48,1.59,2.24,2.42,1.69,0.87,1.37,1.57,1.92,1.747065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.85,1.87,2.76,2.87,2.03,1.15,1.72,1.95,2.4,2.127169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
labs,bilirubin_unconjugated,mg/dl,11133.0,5390.0,,,6379.0,745.0,19048.0,30691.0,78883.0,152269,31274.0,11491.0,,,10162.0,1327.0,82636.0,80466.0,404995.0,622351,31274.0,11491.0,,,10162.0,1327.0,82636.0,80466.0,404995.0,622351,9.37,8.23,,,6.39,15.94,7.31,7.39,6.9,7.300587,224.79,197.4,,,153.45,382.59,175.38,177.46,165.52,175.178385,2.81,2.13,,,1.59,1.78,4.34,2.62,5.13,4.084756,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,1.643145,1.0,1.0,,,1.0,1.0,4.0,1.0,4.0,4.0,0.83,0.87,,,0.7,0.26,1.41,0.87,1.8,1.406307,1.0,1.0,,,1.0,0.0,1.0,1.0,1.0,0.995107,1.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,1.26,1.22,,,0.97,0.49,2.09,1.31,2.53,2.014498,1.0,1.0,,,1.0,0.0,1.0,1.0,2.0,1.513158,0.0,1.0,,,0.0,1.0,1.0,0.0,2.0,2.0,1.56,1.43,,,1.14,0.7,2.54,1.59,3.0,2.408227,1.0,1.0,,,1.0,0.0,2.0,1.0,2.0,1.638252,1.0,1.0,,,0.0,1.0,2.0,1.0,3.0,3.0
labs,ferritin,ng/ml,9207.0,7163.0,13174.0,3110.0,8112.0,2373.0,5728.0,7596.0,15193.0,71656,10473.0,9577.0,25525.0,4129.0,12419.0,3008.0,9203.0,9304.0,25035.0,108673,10473.0,9577.0,25525.0,4129.0,12419.0,3008.0,9203.0,9304.0,25035.0,108673,6.83,6.94,6.68,6.71,5.53,12.15,7.28,6.76,7.7,7.050235,163.84,166.52,160.33,161.16,132.71,291.71,174.7,162.31,184.92,169.232192,1.14,1.34,1.94,1.33,1.53,1.27,1.61,1.22,1.65,1.517961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.68,0.71,0.61,0.73,0.36,0.72,0.55,0.68,0.655393,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.966883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.87,0.98,0.82,0.96,0.57,0.93,0.77,0.9,0.879869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9,0.98,1.15,0.95,1.08,0.72,1.06,0.88,1.03,1.00878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
labs,monocytes_percent,%,13099.0,37423.0,69166.0,19967.0,34781.0,41937.0,14538.0,61937.0,100538.0,393386,37018.0,70125.0,276408.0,70244.0,144581.0,325057.0,46798.0,203904.0,497987.0,1672122,37018.0,70125.0,276408.0,70244.0,144581.0,325057.0,46798.0,203904.0,497987.0,1672122,7.81,5.44,5.27,5.53,5.34,7.39,7.02,5.41,5.96,5.879198,187.49,130.48,126.38,132.68,128.09,177.4,168.4,129.85,143.04,141.071877,2.83,1.87,4.0,3.52,4.16,7.75,3.22,3.29,4.95,4.250146,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.89038,2.0,1.0,3.0,3.0,4.0,7.0,2.0,2.0,4.0,7.0,0.89,1.03,1.34,1.46,1.55,2.49,1.18,1.15,1.58,1.468289,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.106605,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.33,1.24,2.04,2.01,2.25,3.71,1.66,1.69,2.4,2.158185,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.733018,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.63,1.37,2.48,2.35,2.69,4.52,1.97,2.04,2.92,2.599872,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.733018,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0
